ZL_ohm;V0;I0;VL;IL
699.9952915773971;(126662.7397833927-5715.160181992504j);(198.93554241153873+53.206934762793374j);(134685.81870425458-26651.03404158207j);(196.46827445330783-35.29925749989518j)
296.0054193291542;(121811.84172435533-13752.419951119151j);(385.64022440225807-103.67400735540782j);(109986.16585929562-49717.59774474793j);(368.08895070654887-175.6847242458476j)
374.2615540881096;(130389.89443873893-14894.651475337701j);(335.05138374957323-35.73474051201018j);(113081.81253948295-45937.72217684712j);(316.25042813233324-106.50818796391525j)
524.9519355522345;(130889.42594713868-13289.777037149894j);(249.77566801263188+16.844755719733023j);(126014.77568611778-32217.3769102123j);(242.81432341339624-66.85557966237432j)
599.2955318815227;(131463.19383675448-6080.007147028144j);(218.57683525909414+43.512015621490214j);(127380.99186678513-29318.09713803496j);(220.22314604615002-36.441271903160086j)
442.31392864134716;(136135.4035848932-10034.821989914688j);(280.7393904702983-15.82727454474928j);(116630.45052940157-40131.95068863362j);(270.1089586783771-82.61476796186022j)
279.0860535177558;(125092.06380107212-10897.113966901776j);(392.05394210849335-97.5507869030225j);(106231.8091633705-49959.41596132645j);(395.74145831368503-191.4465549665746j)
249.3663514676368;(118677.17199419295-17266.259913864065j);(426.6443625429197-175.7044336100535j);(99085.8040094804-55982.343889698524j);(430.27221756736486-221.9081845440291j)
759.8662420411761;(130803.60620714075-8773.53201003447j);(181.6206677117153+57.97139953838074j);(131043.55299989542-29731.436765364804j);(177.59414869015524-30.24707611200305j)
449.5507092227877;(134150.8153686028-11756.122893183061j);(284.9939327488555-3.3174075547215627j);(127459.07915240097-44144.22037134369j);(266.3414033722499-95.70073218515581j)
687.343097014644;(132017.93984022673-7833.534491436484j);(205.21159473657139+53.74945716186083j);(129635.54916922728-26613.34341275201j);(185.78874931754544-38.653751298667345j)
464.9543226385952;(131794.16509108085-16722.009339967353j);(282.30813729578125-2.49422886059656j);(121221.13546840879-37028.81462887113j);(267.80870171184137-87.23588774160723j)
715.7438539712218;(133380.9760779328-11486.310284816393j);(188.79219875635388+58.608096255429146j);(133962.36870971392-26536.434416330998j);(193.74824516616226-35.02233186315826j)
240.02284817978384;(123434.53455156721-23058.310148432247j);(431.7804650240036-159.46520331693625j);(99878.4624390767-54575.851368616204j);(412.80487617042763-219.9148083261695j)
254.99093906069405;(126366.23307606782-12904.143645885826j);(434.5709956038988-134.40357091043333j);(99704.87677531471-55614.97506667488j);(387.9753428946046-209.23489959196857j)
719.8903470028079;(130881.56551381704-13669.345233015127j);(192.20579149692202+47.14516613287311j);(138017.9826116996-29930.80322070843j);(188.7359781485187-28.463125911007253j)
730.0710356755274;(129607.35193319383-7032.520209246812j);(189.81965415797066+55.382062779033355j);(133394.7994911705-24820.64535922605j);(185.07666406144492-37.54409662973927j)
369.38894505525707;(130720.6335405626-12560.234059032899j);(337.37654291998507-40.177807931090236j);(119022.40875129572-45515.32769957955j);(305.9838189244525-125.54881764356205j)
392.443985586507;(125834.24182776285-14895.267763808995j);(332.715364914989-15.541313342060109j);(116059.77064736177-41289.55644004151j);(298.6163807379991-107.9286897805288j)
447.89663385581207;(130776.84716824889-8445.85182047631j);(297.5781793313004-7.987596867031765j);(125503.95239641856-39882.91178448563j);(284.62404978960774-89.2068009478189j)
427.21215763835573;(127459.97175960362-10005.795721724955j);(311.3231980279224-9.850085178753833j);(119598.79157720681-41616.4701352852j);(276.28843624838055-99.80227160930167j)
298.3257730969701;(123186.23701859824-11755.293540617859j);(411.40569904837497-103.70931266689186j);(107623.21524319619-49214.08271116422j);(339.1263440143367-160.09708751993344j)
702.0739688454435;(134895.7169171193-3977.4170752492164j);(187.69062140803481+51.1830852981876j);(132735.19921343384-33433.56835677022j);(185.70602914508285-39.939353802227764j)
334.38533240221693;(126114.20312428709-10142.826429038227j);(354.44703644970076-66.26079179525027j);(115220.15277855414-45727.75482800208j);(340.5675624439335-138.87029043923508j)
592.0052734022614;(132816.34511516208-12583.028012984356j);(238.80490851750443+40.79200368039846j);(125038.08761224063-30100.531214545877j);(212.88499407874914-60.454697643640046j)
228.27873630893455;(124184.21162116906-18042.076690200025j);(442.0739980282521-174.236994256795j);(95420.25918388218-60164.69623412943j);(441.52598582411036-264.62213049047205j)
212.0882589712048;(121455.32493233668-17845.560708432888j);(461.9419830453633-187.479578080391j);(91131.17160281898-57267.736910269j);(436.2117838332789-290.4438108446091j)
562.6263693688447;(128192.0781921747-10401.960752752037j);(240.75638304246402+20.361029051781607j);(133821.16972929944-32409.613571047816j);(221.62311563554155-59.142911384819634j)
383.2390388167584;(129848.47085599783-8526.468643568234j);(342.9025757580674-27.246298253052036j);(113315.42699796552-42896.82608518009j);(277.5015020197853-114.41344706691295j)
563.6118538504007;(129825.15221503643-2771.098695080612j);(242.81952906860155+34.170095724534484j);(124845.74320587193-31665.152183289676j);(229.685830161355-61.57864644630167j)
243.59208523623332;(126490.32151347847-17312.058236678306j);(417.9322347597485-148.0964139068091j);(100689.78133880645-62173.556461052205j);(402.9408952860265-223.1646390182489j)
731.4152865520421;(132944.92494056627-9302.335340464562j);(202.03901393436928+51.8726522855021j);(133236.12842404985-25641.373228891833j);(173.96841741110305-37.13448603382678j)
616.6532461290644;(129693.83385601197-14337.022017233066j);(228.59618633409653+46.66789360271296j);(128592.86354056833-30668.71526752141j);(216.94375474385276-41.38475472240276j)
689.4723228247055;(134060.2992304808-5790.749930230078j);(200.71692426199203+64.27532187990539j);(131864.32934560688-30794.224118224465j);(190.9373222148339-43.090728298499535j)
267.78821580537124;(123024.85479873368-13226.003486524132j);(405.36532112599235-111.6552086552391j);(109338.017145334-53326.11858328406j);(364.7200348428097-179.51658647833574j)
372.49175226893556;(127793.2084617511-11622.47251742137j);(334.145396799982-22.34168325664708j);(116030.78169669602-45391.30433283857j);(302.97079727757705-124.26375634243173j)
399.95617359761616;(128274.06801002583-14180.695553483754j);(324.770531863175-20.402579851762276j);(119356.9459245179-42691.98669340664j);(299.0556534587669-101.27839856980408j)
496.18840954628655;(133760.25862579147-11565.711309282446j);(270.37728293467296+12.089406767689178j);(120060.24779117749-41190.601713874625j);(246.43615515537195-69.25011194137906j)
359.21503673922615;(132571.44893250932-8237.481789444042j);(327.56261015595965-34.80849857541819j);(115093.54725673556-42137.28243865461j);(332.7029703912779-118.24698144931126j)
224.5595230479609;(118838.58400210192-21347.28432700958j);(429.9237372507548-181.03751773326292j);(92926.45716098948-54830.98256815809j);(413.66538218877565-239.54179398244767j)
400.2606770203583;(129744.83587614857-8186.795914171885j);(331.71185027970387-28.85316297628523j);(119941.41050026169-41635.004081040075j);(299.0666969367709-114.66697746857967j)
335.0931093375508;(125110.6060882287-11249.451590160463j);(341.9801567939139-66.92583755258376j);(108966.7225514061-40674.769183570985j);(340.3071931608505-148.70960558922806j)
409.9751361340325;(127104.11551012116-15979.390991271406j);(296.8270409736508-9.48126406837421j);(117719.19595620691-47559.009476250925j);(296.13425372941754-100.10639732834521j)
302.26693929341496;(126881.55560967191-9021.19129297489j);(384.1215694726666-82.75296249858556j);(106755.05149738526-51018.284704034806j);(374.94871904062245-163.78379763878624j)
339.2809335018992;(127305.33838688242-16471.154214241622j);(347.11946674058083-56.16665792698924j);(115289.36491304572-42516.40007971767j);(336.98572398323586-152.7827760081051j)
547.3628340463931;(127938.31093344284-8209.125827570877j);(248.06582053965866+32.7177691541308j);(129975.6683825973-33789.99356258374j);(225.9773204646985-63.31906931258524j)
411.2476857094971;(128943.29751272507-10154.708824720386j);(313.55097602344654-14.026863592373195j);(117146.16253695685-39934.50486947484j);(293.61006611361347-101.29677173232079j)
386.86853410661047;(130265.46752607272-12436.742551052343j);(323.16444032111553-23.712635713823538j);(115083.04738197905-42083.67639136205j);(289.8873518246394-103.54296393491083j)
494.32621065175255;(130249.77775075685-10194.86079212291j);(270.04271332866733+9.900397812773496j);(122993.0741692645-36703.89661904393j);(247.0290056898461-60.234455445212596j)
629.9605082810376;(135827.83668151792-9920.478343717738j);(224.16594572599593+37.55100432773864j);(134032.04612309486-35851.01549254414j);(206.69070009030492-49.4701956190508j)
405.95473511833563;(126275.55206237946-14860.130922318154j);(322.64625633317326-31.491545526301874j);(119194.16792495635-44423.361457345556j);(299.35921090203954-110.18108013022002j)
524.8861107568291;(130166.35572675183-11312.166102840067j);(252.68523216491698+33.74079857837906j);(125688.92297446179-34291.31585598106j);(249.83117854960736-82.48293721261251j)
740.7354964598604;(129106.4190731818-6720.614661475758j);(179.26837814762038+59.29667673239688j);(127512.74821358669-25422.559540064016j);(173.50504623268523-28.502278853729408j)
487.5286650472889;(130774.63718793959-10156.903944051235j);(271.47013844358224+11.932897330127894j);(124094.26003270411-30437.78609762784j);(270.1609593007501-71.75565362613227j)
708.5846186150003;(137334.21545031096-9975.489653376793j);(198.03299805118152+48.88215976916802j);(134683.79050998777-26063.968646775626j);(195.30700404289138-37.097370017142765j)
642.3933958261633;(129029.0610811688-10227.802436749751j);(205.70300083235347+46.49187098895304j);(129139.33354129035-34140.804698447j);(212.4396344708011-44.73255638542103j)
223.46964854058533;(118743.95783787717-17402.58765166971j);(442.56571407414316-180.0755217765307j);(101224.5780280962-55950.93136958491j);(439.6279708758495-252.57646714102424j)
434.5863567374764;(129200.73116260851-13409.821705911529j);(298.4742327032112-13.425029146421243j);(118570.19958622304-37179.37034512116j);(272.0497755410962-107.88167134074448j)
588.0414924850952;(132415.10715509733-8747.062626545461j);(229.52945724352386+42.17337510201522j);(127095.76546514305-29685.483693729286j);(212.03823381364182-54.668018323947074j)
752.425790095474;(137211.40106783996-4061.8520882951934j);(188.50216080332257+57.46505419529045j);(128732.05476339904-23103.82268809204j);(183.7626681085648-46.063877030725436j)
451.27448596206216;(130897.74692168785-5767.219856521358j);(281.71136744790726-7.717833401505676j);(122543.68127439408-39122.386289537j);(269.89524982879317-86.60105906762266j)
242.88770885224147;(121168.89503056984-14522.55286713066j);(437.7411204634158-154.5729145484289j);(97759.77726972156-55674.75835001876j);(402.7602620574657-222.22851090186313j)
510.34522958633465;(134261.94473396047-10635.445520966376j);(245.95430077264217-2.8047925817947643j);(132897.97382587116-37733.95743127341j);(248.82024364337448-65.62729572068407j)
262.14136151065736;(125101.97494157324-17635.34402262927j);(408.78112017696895-123.05121525056032j);(101655.81652001987-52708.980142220506j);(403.5830478275128-194.92409800913615j)
618.3661493592542;(132751.8882766381-6483.178395767953j);(221.49444441980506+34.866127000149824j);(126054.2195145408-35639.37286997435j);(213.44042907657757-47.86632620699572j)
479.3758885532134;(133579.54604209072-13958.994203821958j);(281.48252168720734+11.514462581667077j);(122508.09723589671-32366.171466211526j);(271.89926666896486-75.18046970692419j)
602.3558799750533;(132606.2275508312-8560.255980350601j);(225.97947592932303+31.579213259026282j);(123423.33448736324-23618.05718118346j);(207.6218323144641-55.01139306008192j)
685.5362413207586;(138250.81030510372-6380.209817416382j);(207.10460966434232+45.73399657291995j);(126211.27260545832-27191.5857274189j);(187.59921862698482-45.37059432281842j)
548.500369782783;(129937.78545258785-6086.969537686789j);(256.8365477547939+25.453291146186846j);(127669.52599180125-33328.32830458934j);(227.17236308584796-59.180376474066335j)
539.0904176743135;(135253.53696486115-8461.954982732985j);(234.5324921558954+39.33587033444812j);(128696.5965529894-35633.60409893785j);(233.05917131981698-55.75068456151462j)
620.1050684005897;(139624.9018279266-7335.353292672426j);(208.62118928553195+35.795666829572525j);(129775.1349758581-24496.731107457024j);(206.66902301736405-44.13637956193533j)
670.1993508280204;(127040.1194529434-6488.72719156848j);(202.79964799602618+56.51278396740673j);(131380.70386595483-25131.397961590137j);(192.27342689302952-39.110339569280164j)
685.3606581778915;(130258.33242754226-12190.516259831247j);(203.53621615942237+52.058257913837856j);(130499.51724359111-24295.14803696816j);(202.18650250219858-44.80554195512285j)
210.7652115392435;(120241.69006040892-16873.320626003544j);(473.3729957521003-224.44378569309384j);(90811.45626105627-58070.095646614616j);(441.88432277064703-267.3475821191693j)
507.0284691747399;(132355.82170787372-14029.687054842669j);(258.25309660116153+21.728714734869833j);(122977.73226007239-37490.34209060996j);(255.20859565073366-87.10557054357426j)
313.2735065846043;(127937.71569194566-11109.618500458892j);(378.12713849512704-96.13413629345905j);(108779.06627644874-47511.5037240112j);(350.38615198127764-150.54780417993973j)
680.3971577456166;(129676.99504054223-5850.316079754597j);(208.1469301444482+50.81911114880478j);(131493.48322719138-25600.867522875j);(196.03832565733757-44.607494774185916j)
559.5866805659159;(134065.29815454432-7528.832200298062j);(235.60585766200188+17.12188226294461j);(129930.58236700112-33560.09611761384j);(228.40997041773372-53.78419317497764j)
429.52681304848977;(125579.4940853472-9300.81084986571j);(301.99850097772304-21.18729225692242j);(119627.77666150896-36938.23318760144j);(292.1600578605074-86.98962951264599j)
297.21941002917026;(123391.2429486981-12487.315624563033j);(385.5930192340664-99.39771191390307j);(109676.92911662017-49361.44127456323j);(356.01662969676187-176.6678752853564j)
383.2434667743011;(127422.84034193862-15053.556653323198j);(308.40725348776704-13.945724215613671j);(120247.38652366365-39760.15608151615j);(308.1894860593332-99.98743816612877j)
